"","code","date","value","uname","tcode"
"5983","JPM366_EMBI366",2017-08-24,269,"",NA
"5984","JPM366_EMBI366",2017-08-25,270,"",NA
"5985","JPM366_EMBI366",2017-08-28,273,"",NA
"5986","JPM366_EMBI366",2017-08-29,274,"",NA
"5987","JPM366_EMBI366",2017-08-30,272,"",NA
"5988","JPM366_EMBI366",2017-08-31,272,"",NA
"5989","JPM366_EMBI366",2017-09-01,265,"",NA
"5990","JPM366_EMBI366",2017-09-04,265,"",NA
"5991","JPM366_EMBI366",2017-09-05,268,"",NA
"5992","JPM366_EMBI366",2017-09-06,267,"",NA
"5993","JPM366_EMBI366",2017-09-07,265,"",NA
"5994","JPM366_EMBI366",2017-09-08,264,"",NA
"5995","JPM366_EMBI366",2017-09-11,259,"",NA
"5996","JPM366_EMBI366",2017-09-12,260,"",NA
"5997","JPM366_EMBI366",2017-09-13,257,"",NA
"5998","JPM366_EMBI366",2017-09-14,256,"",NA
"5999","JPM366_EMBI366",2017-09-15,255,"",NA
"6000","JPM366_EMBI366",2017-09-18,252,"",NA
"6001","JPM366_EMBI366",2017-09-19,252,"",NA
"6002","JPM366_EMBI366",2017-09-20,254,"",NA
"6003","JPM366_EMBI366",2017-09-21,255,"",NA
"6004","JPM366_EMBI366",2017-09-22,253,"",NA
"6005","JPM366_EMBI366",2017-09-25,257,"",NA
"6006","JPM366_EMBI366",2017-09-26,256,"",NA
"6007","JPM366_EMBI366",2017-09-27,256,"",NA
"6008","JPM366_EMBI366",2017-09-28,253,"",NA
"6009","JPM366_EMBI366",2017-09-29,247,"",NA
"6010","JPM366_EMBI366",2017-10-02,246,"",NA
"6011","JPM366_EMBI366",2017-10-03,245,"",NA
"6012","JPM366_EMBI366",2017-10-04,245,"",NA
"6013","JPM366_EMBI366",2017-10-05,241,"",NA
"6014","JPM366_EMBI366",2017-10-06,244,"",NA
"6015","JPM366_EMBI366",2017-10-09,244,"",NA
"6016","JPM366_EMBI366",2017-10-10,248,"",NA
"6017","JPM366_EMBI366",2017-10-11,247,"",NA
"6018","JPM366_EMBI366",2017-10-12,245,"",NA
"6019","JPM366_EMBI366",2017-10-13,244,"",NA
"6020","JPM366_EMBI366",2017-10-16,242,"",NA
"6021","JPM366_EMBI366",2017-10-17,240,"",NA
"6022","JPM366_EMBI366",2017-10-18,236,"",NA
"6023","JPM366_EMBI366",2017-10-19,236,"",NA
"6024","JPM366_EMBI366",2017-10-20,233,"",NA
"6025","JPM366_EMBI366",2017-10-23,233,"",NA
"6026","JPM366_EMBI366",2017-10-24,234,"",NA
"6027","JPM366_EMBI366",2017-10-25,234,"",NA
"6028","JPM366_EMBI366",2017-10-26,242,"",NA
"6029","JPM366_EMBI366",2017-10-27,238,"",NA
"6030","JPM366_EMBI366",2017-10-30,239,"",NA
"6031","JPM366_EMBI366",2017-10-31,243,"",NA
"6032","JPM366_EMBI366",2017-11-01,244,"",NA
"6033","JPM366_EMBI366",2017-11-02,245,"",NA
"6034","JPM366_EMBI366",2017-11-03,249,"",NA
"6035","JPM366_EMBI366",2017-11-06,247,"",NA
"6036","JPM366_EMBI366",2017-11-07,253,"",NA
"6037","JPM366_EMBI366",2017-11-08,253,"",NA
"6038","JPM366_EMBI366",2017-11-09,255,"",NA
"6039","JPM366_EMBI366",2017-11-10,253,"",NA
"6040","JPM366_EMBI366",2017-11-13,251,"",NA
"6041","JPM366_EMBI366",2017-11-14,256,"",NA
"6042","JPM366_EMBI366",2017-11-15,260,"",NA
"6043","JPM366_EMBI366",2017-11-16,251,"",NA
"6044","JPM366_EMBI366",2017-11-17,246,"",NA
"6045","JPM366_EMBI366",2017-11-20,248,"",NA
"6046","JPM366_EMBI366",2017-11-21,247,"",NA
"6047","JPM366_EMBI366",2017-11-22,246,"",NA
"6048","JPM366_EMBI366",2017-11-23,246,"",NA
"6049","JPM366_EMBI366",2017-11-24,243,"",NA
"6050","JPM366_EMBI366",2017-11-27,242,"",NA
"6051","JPM366_EMBI366",2017-11-28,239,"",NA
"6052","JPM366_EMBI366",2017-11-29,240,"",NA
"6053","JPM366_EMBI366",2017-11-30,241,"",NA
"6054","JPM366_EMBI366",2017-12-01,244,"",NA
"6055","JPM366_EMBI366",2017-12-04,242,"",NA
"6056","JPM366_EMBI366",2017-12-05,236,"",NA
"6057","JPM366_EMBI366",2017-12-06,238,"",NA
"6058","JPM366_EMBI366",2017-12-07,242,"",NA
"6059","JPM366_EMBI366",2017-12-08,240,"",NA
"6060","JPM366_EMBI366",2017-12-11,239,"",NA
"6061","JPM366_EMBI366",2017-12-12,239,"",NA
"6062","JPM366_EMBI366",2017-12-13,243,"",NA
"6063","JPM366_EMBI366",2017-12-14,245,"",NA
"6064","JPM366_EMBI366",2017-12-15,244,"",NA
"6065","JPM366_EMBI366",2017-12-18,238,"",NA
"6066","JPM366_EMBI366",2017-12-19,234,"",NA
"6067","JPM366_EMBI366",2017-12-20,231,"",NA
"6068","JPM366_EMBI366",2017-12-21,233,"",NA
"6069","JPM366_EMBI366",2017-12-22,235,"",NA
"6070","JPM366_EMBI366",2017-12-26,237,"",NA
"6071","JPM366_EMBI366",2017-12-27,240,"",NA
"6072","JPM366_EMBI366",2017-12-28,239,"",NA
"6073","JPM366_EMBI366",2017-12-29,240,"",NA
"6074","JPM366_EMBI366",2018-01-02,234,"",NA
"6075","JPM366_EMBI366",2018-01-03,228,"",NA
"6076","JPM366_EMBI366",2018-01-04,225,"",NA
"6077","JPM366_EMBI366",2018-01-05,221,"",NA
"6078","JPM366_EMBI366",2018-01-08,222,"",NA
"6079","JPM366_EMBI366",2018-01-09,218,"",NA
"6080","JPM366_EMBI366",2018-01-10,222,"",NA
"6081","JPM366_EMBI366",2018-01-11,223,"",NA
"6082","JPM366_EMBI366",2018-01-12,225,"",NA
"6083","JPM366_EMBI366",2018-01-15,225,"",NA
"6084","JPM366_EMBI366",2018-01-16,226,"",NA
"6085","JPM366_EMBI366",2018-01-17,228,"",NA
"6086","JPM366_EMBI366",2018-01-18,231,"",NA
"6087","JPM366_EMBI366",2018-01-19,231,"",NA
"6088","JPM366_EMBI366",2018-01-22,231,"",NA
"6089","JPM366_EMBI366",2018-01-23,233,"",NA
"6090","JPM366_EMBI366",2018-01-24,226,"",NA
"6091","JPM366_EMBI366",2018-01-25,225,"",NA
"6092","JPM366_EMBI366",2018-01-26,222,"",NA
"6093","JPM366_EMBI366",2018-01-29,224,"",NA
"6094","JPM366_EMBI366",2018-01-30,224,"",NA
"6095","JPM366_EMBI366",2018-01-31,227,"",NA
"6096","JPM366_EMBI366",2018-02-01,227,"",NA
"6097","JPM366_EMBI366",2018-02-02,229,"",NA
"6098","JPM366_EMBI366",2018-02-05,243,"",NA
"6099","JPM366_EMBI366",2018-02-06,235,"",NA
"6100","JPM366_EMBI366",2018-02-07,226,"",NA
"6101","JPM366_EMBI366",2018-02-08,241,"",NA
"6102","JPM366_EMBI366",2018-02-09,256,"",NA
"6103","JPM366_EMBI366",2018-02-12,245,"",NA
"6104","JPM366_EMBI366",2018-02-13,255,"",NA
"6105","JPM366_EMBI366",2018-02-14,249,"",NA
"6106","JPM366_EMBI366",2018-02-15,233,"",NA
"6107","JPM366_EMBI366",2018-02-16,228,"",NA
"6108","JPM366_EMBI366",2018-02-20,235,"",NA
"6109","JPM366_EMBI366",2018-02-21,233,"",NA
"6110","JPM366_EMBI366",2018-02-22,238,"",NA
"6111","JPM366_EMBI366",2018-02-23,236,"",NA
"6112","JPM366_EMBI366",2018-02-26,231,"",NA
"6113","JPM366_EMBI366",2018-02-27,229,"",NA
"6114","JPM366_EMBI366",2018-02-28,236,"",NA
"6115","JPM366_EMBI366",2018-03-01,243,"",NA
"6116","JPM366_EMBI366",2018-03-02,240,"",NA
"6117","JPM366_EMBI366",2018-03-05,237,"",NA
"6118","JPM366_EMBI366",2018-03-06,235,"",NA
"6119","JPM366_EMBI366",2018-03-07,239,"",NA
"6120","JPM366_EMBI366",2018-03-08,242,"",NA
"6121","JPM366_EMBI366",2018-03-09,233,"",NA
"6122","JPM366_EMBI366",2018-03-12,235,"",NA
"6123","JPM366_EMBI366",2018-03-13,243,"",NA
"6124","JPM366_EMBI366",2018-03-14,245,"",NA
"6125","JPM366_EMBI366",2018-03-15,247,"",NA
"6126","JPM366_EMBI366",2018-03-16,244,"",NA
"6127","JPM366_EMBI366",2018-03-19,249,"",NA
"6128","JPM366_EMBI366",2018-03-20,246,"",NA
"6129","JPM366_EMBI366",2018-03-21,246,"",NA
"6130","JPM366_EMBI366",2018-03-22,250,"",NA
"6131","JPM366_EMBI366",2018-03-23,252,"",NA
"6132","JPM366_EMBI366",2018-03-26,248,"",NA
"6133","JPM366_EMBI366",2018-03-27,251,"",NA
"6134","JPM366_EMBI366",2018-03-28,250,"",NA
"6135","JPM366_EMBI366",2018-03-29,248,"",NA
"6136","JPM366_EMBI366",2018-04-02,251,"",NA
"6137","JPM366_EMBI366",2018-04-03,243,"",NA
"6138","JPM366_EMBI366",2018-04-04,244,"",NA
"6139","JPM366_EMBI366",2018-04-05,239,"",NA
"6140","JPM366_EMBI366",2018-04-06,247,"",NA
"6141","JPM366_EMBI366",2018-04-09,247,"",NA
"6142","JPM366_EMBI366",2018-04-10,246,"",NA
"6143","JPM366_EMBI366",2018-04-11,246,"",NA
"6144","JPM366_EMBI366",2018-04-12,244,"",NA
"6145","JPM366_EMBI366",2018-04-13,245,"",NA
"6146","JPM366_EMBI366",2018-04-16,248,"",NA
"6147","JPM366_EMBI366",2018-04-17,247,"",NA
"6148","JPM366_EMBI366",2018-04-18,244,"",NA
"6149","JPM366_EMBI366",2018-04-19,245,"",NA
"6150","JPM366_EMBI366",2018-04-20,243,"",NA
"6151","JPM366_EMBI366",2018-04-23,243,"",NA
"6152","JPM366_EMBI366",2018-04-24,242,"",NA
"6153","JPM366_EMBI366",2018-04-25,243,"",NA
"6154","JPM366_EMBI366",2018-04-26,244,"",NA
"6155","JPM366_EMBI366",2018-04-27,249,"",NA
"6156","JPM366_EMBI366",2018-04-30,250,"",NA
"6157","JPM366_EMBI366",2018-05-01,250,"",NA
"6158","JPM366_EMBI366",2018-05-02,256,"",NA
"6159","JPM366_EMBI366",2018-05-03,263,"",NA
"6160","JPM366_EMBI366",2018-05-04,261,"",NA
"6161","JPM366_EMBI366",2018-05-07,262,"",NA
"6162","JPM366_EMBI366",2018-05-08,269,"",NA
"6163","JPM366_EMBI366",2018-05-09,264,"",NA
"6164","JPM366_EMBI366",2018-05-10,252,"",NA
"6165","JPM366_EMBI366",2018-05-11,254,"",NA
"6166","JPM366_EMBI366",2018-05-14,255,"",NA
"6167","JPM366_EMBI366",2018-05-15,260,"",NA
"6168","JPM366_EMBI366",2018-05-16,257,"",NA
"6169","JPM366_EMBI366",2018-05-17,261,"",NA
"6170","JPM366_EMBI366",2018-05-18,274,"",NA
"6171","JPM366_EMBI366",2018-05-21,270,"",NA
"6172","JPM366_EMBI366",2018-05-22,265,"",NA
"6173","JPM366_EMBI366",2018-05-23,265,"",NA
"6174","JPM366_EMBI366",2018-05-24,268,"",NA
"6175","JPM366_EMBI366",2018-05-25,271,"",NA
"6176","JPM366_EMBI366",2018-05-28,271,"",NA
"6177","JPM366_EMBI366",2018-05-29,297,"",NA
"6178","JPM366_EMBI366",2018-05-30,295,"",NA
"6179","JPM366_EMBI366",2018-05-31,307,"",NA
"6180","JPM366_EMBI366",2018-06-01,309,"",NA
"6181","JPM366_EMBI366",2018-06-04,300,"",NA
"6182","JPM366_EMBI366",2018-06-05,304,"",NA
"6183","JPM366_EMBI366",2018-06-06,311,"",NA
"6184","JPM366_EMBI366",2018-06-07,330,"",NA
"6185","JPM366_EMBI366",2018-06-08,325,"",NA
"6186","JPM366_EMBI366",2018-06-11,330,"",NA
"6187","JPM366_EMBI366",2018-06-12,332,"",NA
"6188","JPM366_EMBI366",2018-06-13,330,"",NA
"6189","JPM366_EMBI366",2018-06-14,334,"",NA
"6190","JPM366_EMBI366",2018-06-15,333,"",NA
"6191","JPM366_EMBI366",2018-06-18,343,"",NA
"6192","JPM366_EMBI366",2018-06-19,345,"",NA
"6193","JPM366_EMBI366",2018-06-20,333,"",NA
"6194","JPM366_EMBI366",2018-06-21,325,"",NA
"6195","JPM366_EMBI366",2018-06-22,318,"",NA
"6196","JPM366_EMBI366",2018-06-25,323,"",NA
"6197","JPM366_EMBI366",2018-06-26,320,"",NA
"6198","JPM366_EMBI366",2018-06-27,332,"",NA
"6199","JPM366_EMBI366",2018-06-28,332,"",NA
"6200","JPM366_EMBI366",2018-06-29,332,"",NA
"6201","JPM366_EMBI366",2018-07-02,331,"",NA
"6202","JPM366_EMBI366",2018-07-03,327,"",NA
"6203","JPM366_EMBI366",2018-07-04,327,"",NA
"6204","JPM366_EMBI366",2018-07-05,319,"",NA
"6205","JPM366_EMBI366",2018-07-06,312,"",NA
"6206","JPM366_EMBI366",2018-07-09,303,"",NA
"6207","JPM366_EMBI366",2018-07-10,296,"",NA
"6208","JPM366_EMBI366",2018-07-11,301,"",NA
"6209","JPM366_EMBI366",2018-07-12,299,"",NA
"6210","JPM366_EMBI366",2018-07-13,298,"",NA
"6211","JPM366_EMBI366",2018-07-16,295,"",NA
"6212","JPM366_EMBI366",2018-07-17,295,"",NA
"6213","JPM366_EMBI366",2018-07-18,292,"",NA
"6214","JPM366_EMBI366",2018-07-19,297,"",NA
"6215","JPM366_EMBI366",2018-07-20,280,"",NA
"6216","JPM366_EMBI366",2018-07-23,277,"",NA
"6217","JPM366_EMBI366",2018-07-24,276,"",NA
"6218","JPM366_EMBI366",2018-07-25,271,"",NA
"6219","JPM366_EMBI366",2018-07-26,267,"",NA
"6220","JPM366_EMBI366",2018-07-27,264,"",NA
"6221","JPM366_EMBI366",2018-07-30,266,"",NA
"6222","JPM366_EMBI366",2018-07-31,267,"",NA
"6223","JPM366_EMBI366",2018-08-01,271,"",NA
"6224","JPM366_EMBI366",2018-08-02,273,"",NA
"6225","JPM366_EMBI366",2018-08-03,270,"",NA
"6226","JPM366_EMBI366",2018-08-06,272,"",NA
"6227","JPM366_EMBI366",2018-08-07,275,"",NA
"6228","JPM366_EMBI366",2018-08-08,277,"",NA
"6229","JPM366_EMBI366",2018-08-09,285,"",NA
"6230","JPM366_EMBI366",2018-08-10,301,"",NA
"6231","JPM366_EMBI366",2018-08-13,306,"",NA
"6232","JPM366_EMBI366",2018-08-14,300,"",NA
"6233","JPM366_EMBI366",2018-08-15,306,"",NA
"6234","JPM366_EMBI366",2018-08-16,302,"",NA
"6235","JPM366_EMBI366",2018-08-17,305,"",NA
"6236","JPM366_EMBI366",2018-08-20,308,"",NA
"6237","JPM366_EMBI366",2018-08-21,311,"",NA
"6238","JPM366_EMBI366",2018-08-22,323,"",NA
"6239","JPM366_EMBI366",2018-08-23,332,"",NA
"6240","JPM366_EMBI366",2018-08-24,332,"",NA
"6241","JPM366_EMBI366",2018-08-27,329,"",NA
"6242","JPM366_EMBI366",2018-08-28,330,"",NA
"6243","JPM366_EMBI366",2018-08-29,335,"",NA
"6244","JPM366_EMBI366",2018-08-30,343,"",NA
"6245","JPM366_EMBI366",2018-08-31,345,"",NA
"6246","JPM366_EMBI366",2018-09-03,345,"",NA
"6247","JPM366_EMBI366",2018-09-04,349,"",NA
"6248","JPM366_EMBI366",2018-09-05,338,"",NA
"6249","JPM366_EMBI366",2018-09-06,332,"",NA
"6250","JPM366_EMBI366",2018-09-07,323,"",NA
"6251","JPM366_EMBI366",2018-09-10,329,"",NA
"6252","JPM366_EMBI366",2018-09-11,336,"",NA
"6253","JPM366_EMBI366",2018-09-12,332,"",NA
"6254","JPM366_EMBI366",2018-09-13,334,"",NA
"6255","JPM366_EMBI366",2018-09-14,334,"",NA
"6256","JPM366_EMBI366",2018-09-17,337,"",NA
"6257","JPM366_EMBI366",2018-09-18,335,"",NA
"6258","JPM366_EMBI366",2018-09-19,328,"",NA
"6259","JPM366_EMBI366",2018-09-20,309,"",NA
"6260","JPM366_EMBI366",2018-09-21,287,"",NA
"6261","JPM366_EMBI366",2018-09-24,293,"",NA
"6262","JPM366_EMBI366",2018-09-25,295,"",NA
"6263","JPM366_EMBI366",2018-09-26,294,"",NA
"6264","JPM366_EMBI366",2018-09-27,291,"",NA
"6265","JPM366_EMBI366",2018-09-28,293,"",NA
"6266","JPM366_EMBI366",2018-10-01,296,"",NA
"6267","JPM366_EMBI366",2018-10-02,285,"",NA
"6268","JPM366_EMBI366",2018-10-03,273,"",NA
"6269","JPM366_EMBI366",2018-10-04,278,"",NA
"6270","JPM366_EMBI366",2018-10-05,272,"",NA
"6271","JPM366_EMBI366",2018-10-08,272,"",NA
"6272","JPM366_EMBI366",2018-10-09,260,"",NA
"6273","JPM366_EMBI366",2018-10-10,268,"",NA
"6274","JPM366_EMBI366",2018-10-11,272,"",NA
"6275","JPM366_EMBI366",2018-10-12,266,"",NA
"6276","JPM366_EMBI366",2018-10-15,261,"",NA
"6277","JPM366_EMBI366",2018-10-16,256,"",NA
"6278","JPM366_EMBI366",2018-10-17,255,"",NA
"6279","JPM366_EMBI366",2018-10-18,264,"",NA
"6280","JPM366_EMBI366",2018-10-19,262,"",NA
"6281","JPM366_EMBI366",2018-10-22,260,"",NA
"6282","JPM366_EMBI366",2018-10-23,260,"",NA
"6283","JPM366_EMBI366",2018-10-24,269,"",NA
"6284","JPM366_EMBI366",2018-10-25,264,"",NA
"6285","JPM366_EMBI366",2018-10-26,266,"",NA
"6286","JPM366_EMBI366",2018-10-29,267,"",NA
"6287","JPM366_EMBI366",2018-10-30,263,"",NA
"6288","JPM366_EMBI366",2018-10-31,260,"",NA
"6289","JPM366_EMBI366",2018-11-01,254,"",NA
"6290","JPM366_EMBI366",2018-11-02,248,"",NA
"6291","JPM366_EMBI366",2018-11-05,247,"",NA
"6292","JPM366_EMBI366",2018-11-06,249,"",NA
"6293","JPM366_EMBI366",2018-11-07,247,"",NA
"6294","JPM366_EMBI366",2018-11-08,251,"",NA
"6295","JPM366_EMBI366",2018-11-09,254,"",NA
"6296","JPM366_EMBI366",2018-11-12,254,"",NA
"6297","JPM366_EMBI366",2018-11-13,262,"",NA
"6298","JPM366_EMBI366",2018-11-14,263,"",NA
"6299","JPM366_EMBI366",2018-11-15,261,"",NA
"6300","JPM366_EMBI366",2018-11-16,263,"",NA
"6301","JPM366_EMBI366",2018-11-19,267,"",NA
"6302","JPM366_EMBI366",2018-11-20,273,"",NA
"6303","JPM366_EMBI366",2018-11-21,271,"",NA
"6304","JPM366_EMBI366",2018-11-22,271,"",NA
"6305","JPM366_EMBI366",2018-11-23,274,"",NA
"6306","JPM366_EMBI366",2018-11-26,276,"",NA
"6307","JPM366_EMBI366",2018-11-27,280,"",NA
"6308","JPM366_EMBI366",2018-11-28,272,"",NA
"6309","JPM366_EMBI366",2018-11-29,272,"",NA
"6310","JPM366_EMBI366",2018-11-30,270,"",NA
"6311","JPM366_EMBI366",2018-12-03,267,"",NA
"6312","JPM366_EMBI366",2018-12-04,274,"",NA
"6313","JPM366_EMBI366",2018-12-05,274,"",NA
"6314","JPM366_EMBI366",2018-12-06,277,"",NA
"6315","JPM366_EMBI366",2018-12-07,274,"",NA
"6316","JPM366_EMBI366",2018-12-10,276,"",NA
"6317","JPM366_EMBI366",2018-12-11,270,"",NA
"6318","JPM366_EMBI366",2018-12-12,261,"",NA
"6319","JPM366_EMBI366",2018-12-13,258,"",NA
"6320","JPM366_EMBI366",2018-12-14,261,"",NA
"6321","JPM366_EMBI366",2018-12-17,260,"",NA
"6322","JPM366_EMBI366",2018-12-18,265,"",NA
"6323","JPM366_EMBI366",2018-12-19,270,"",NA
"6324","JPM366_EMBI366",2018-12-20,268,"",NA
"6325","JPM366_EMBI366",2018-12-21,273,"",NA
"6326","JPM366_EMBI366",2018-12-24,276,"",NA
"6327","JPM366_EMBI366",2018-12-26,273,"",NA
"6328","JPM366_EMBI366",2018-12-27,274,"",NA
"6329","JPM366_EMBI366",2018-12-28,272,"",NA
"6330","JPM366_EMBI366",2018-12-31,276,"",NA
"6331","JPM366_EMBI366",2019-01-02,275,"",NA
"6332","JPM366_EMBI366",2019-01-03,278,"",NA
"6333","JPM366_EMBI366",2019-01-04,264,"",NA
"6334","JPM366_EMBI366",2019-01-07,256,"",NA
"6335","JPM366_EMBI366",2019-01-08,254,"",NA
"6336","JPM366_EMBI366",2019-01-09,250,"",NA
"6337","JPM366_EMBI366",2019-01-10,254,"",NA
"6338","JPM366_EMBI366",2019-01-11,258,"",NA
"6339","JPM366_EMBI366",2019-01-14,258,"",NA
"6340","JPM366_EMBI366",2019-01-15,255,"",NA
"6341","JPM366_EMBI366",2019-01-16,255,"",NA
"6342","JPM366_EMBI366",2019-01-17,255,"",NA
"6343","JPM366_EMBI366",2019-01-18,245,"",NA
"6344","JPM366_EMBI366",2019-01-21,245,"",NA
"6345","JPM366_EMBI366",2019-01-22,252,"",NA
"6346","JPM366_EMBI366",2019-01-23,247,"",NA
"6347","JPM366_EMBI366",2019-01-24,246,"",NA
"6348","JPM366_EMBI366",2019-01-25,239,"",NA
"6349","JPM366_EMBI366",2019-01-28,240,"",NA
"6350","JPM366_EMBI366",2019-01-29,244,"",NA
"6351","JPM366_EMBI366",2019-01-30,240,"",NA
"6352","JPM366_EMBI366",2019-01-31,238,"",NA
"6353","JPM366_EMBI366",2019-02-01,237,"",NA
"6354","JPM366_EMBI366",2019-02-04,234,"",NA
"6355","JPM366_EMBI366",2019-02-05,232,"",NA
"6356","JPM366_EMBI366",2019-02-06,239,"",NA
"6357","JPM366_EMBI366",2019-02-07,245,"",NA
"6358","JPM366_EMBI366",2019-02-08,249,"",NA
"6359","JPM366_EMBI366",2019-02-11,250,"",NA
"6360","JPM366_EMBI366",2019-02-12,244,"",NA
"6361","JPM366_EMBI366",2019-02-13,242,"",NA
"6362","JPM366_EMBI366",2019-02-14,240,"",NA
"6363","JPM366_EMBI366",2019-02-15,241,"",NA
"6364","JPM366_EMBI366",2019-02-18,241,"",NA
"6365","JPM366_EMBI366",2019-02-19,241,"",NA
"6366","JPM366_EMBI366",2019-02-20,241,"",NA
"6367","JPM366_EMBI366",2019-02-21,242,"",NA
"6368","JPM366_EMBI366",2019-02-22,241,"",NA
"6369","JPM366_EMBI366",2019-02-25,240,"",NA
"6370","JPM366_EMBI366",2019-02-26,239,"",NA
"6371","JPM366_EMBI366",2019-02-27,236,"",NA
"6372","JPM366_EMBI366",2019-02-28,235,"",NA
"6373","JPM366_EMBI366",2019-03-01,236,"",NA
"6374","JPM366_EMBI366",2019-03-04,240,"",NA
"6375","JPM366_EMBI366",2019-03-05,242,"",NA
"6376","JPM366_EMBI366",2019-03-06,245,"",NA
"6377","JPM366_EMBI366",2019-03-07,249,"",NA
"6378","JPM366_EMBI366",2019-03-08,251,"",NA
"6379","JPM366_EMBI366",2019-03-11,243,"",NA
"6380","JPM366_EMBI366",2019-03-12,245,"",NA
"6381","JPM366_EMBI366",2019-03-13,249,"",NA
"6382","JPM366_EMBI366",2019-03-14,245,"",NA
"6383","JPM366_EMBI366",2019-03-15,246,"",NA
"6384","JPM366_EMBI366",2019-03-18,242,"",NA
"6385","JPM366_EMBI366",2019-03-19,240,"",NA
"6386","JPM366_EMBI366",2019-03-20,240,"",NA
"6387","JPM366_EMBI366",2019-03-21,239,"",NA
"6388","JPM366_EMBI366",2019-03-22,255,"",NA
"6389","JPM366_EMBI366",2019-03-25,255,"",NA
"6390","JPM366_EMBI366",2019-03-26,255,"",NA
"6391","JPM366_EMBI366",2019-03-27,262,"",NA
"6392","JPM366_EMBI366",2019-03-28,258,"",NA
"6393","JPM366_EMBI366",2019-03-29,253,"",NA
"6394","JPM366_EMBI366",2019-04-01,248,"",NA
"6395","JPM366_EMBI366",2019-04-02,253,"",NA
"6396","JPM366_EMBI366",2019-04-03,249,"",NA
"6397","JPM366_EMBI366",2019-04-04,250,"",NA
"6398","JPM366_EMBI366",2019-04-05,250,"",NA
"6399","JPM366_EMBI366",2019-04-08,250,"",NA
"6400","JPM366_EMBI366",2019-04-09,251,"",NA
"6401","JPM366_EMBI366",2019-04-10,253,"",NA
"6402","JPM366_EMBI366",2019-04-11,253,"",NA
"6403","JPM366_EMBI366",2019-04-12,252,"",NA
"6404","JPM366_EMBI366",2019-04-15,254,"",NA
"6405","JPM366_EMBI366",2019-04-16,248,"",NA
"6406","JPM366_EMBI366",2019-04-17,249,"",NA
"6407","JPM366_EMBI366",2019-04-18,253,"",NA
"6408","JPM366_EMBI366",2019-04-19,253,"",NA
"6409","JPM366_EMBI366",2019-04-22,250,"",NA
"6410","JPM366_EMBI366",2019-04-23,247,"",NA
"6411","JPM366_EMBI366",2019-04-24,251,"",NA
"6412","JPM366_EMBI366",2019-04-25,252,"",NA
"6413","JPM366_EMBI366",2019-04-26,252,"",NA
"6414","JPM366_EMBI366",2019-04-29,248,"",NA
"6415","JPM366_EMBI366",2019-04-30,252,"",NA
"6416","JPM366_EMBI366",2019-05-01,250,"",NA
"6417","JPM366_EMBI366",2019-05-02,250,"",NA
"6418","JPM366_EMBI366",2019-05-03,248,"",NA
"6419","JPM366_EMBI366",2019-05-06,250,"",NA
"6420","JPM366_EMBI366",2019-05-07,255,"",NA
"6421","JPM366_EMBI366",2019-05-08,250,"",NA
"6422","JPM366_EMBI366",2019-05-09,253,"",NA
"6423","JPM366_EMBI366",2019-05-10,252,"",NA
"6424","JPM366_EMBI366",2019-05-13,260,"",NA
"6425","JPM366_EMBI366",2019-05-14,256,"",NA
"6426","JPM366_EMBI366",2019-05-15,260,"",NA
"6427","JPM366_EMBI366",2019-05-16,261,"",NA
"6428","JPM366_EMBI366",2019-05-17,263,"",NA
"6429","JPM366_EMBI366",2019-05-20,260,"",NA
"6430","JPM366_EMBI366",2019-05-21,257,"",NA
"6431","JPM366_EMBI366",2019-05-22,258,"",NA
"6432","JPM366_EMBI366",2019-05-23,266,"",NA
"6433","JPM366_EMBI366",2019-05-24,265,"",NA
"6434","JPM366_EMBI366",2019-05-27,265,"",NA
"6435","JPM366_EMBI366",2019-05-28,267,"",NA
"6436","JPM366_EMBI366",2019-05-29,269,"",NA
"6437","JPM366_EMBI366",2019-05-30,270,"",NA
"6438","JPM366_EMBI366",2019-05-31,274,"",NA
"6439","JPM366_EMBI366",2019-06-03,276,"",NA
"6440","JPM366_EMBI366",2019-06-04,261,"",NA
"6441","JPM366_EMBI366",2019-06-05,256,"",NA
"6442","JPM366_EMBI366",2019-06-06,255,"",NA
"6443","JPM366_EMBI366",2019-06-07,254,"",NA
"6444","JPM366_EMBI366",2019-06-10,250,"",NA
"6445","JPM366_EMBI366",2019-06-11,248,"",NA
"6446","JPM366_EMBI366",2019-06-12,247,"",NA
"6447","JPM366_EMBI366",2019-06-13,248,"",NA
"6448","JPM366_EMBI366",2019-06-14,250,"",NA
"6449","JPM366_EMBI366",2019-06-17,252,"",NA
"6450","JPM366_EMBI366",2019-06-18,247,"",NA
"6451","JPM366_EMBI366",2019-06-19,246,"",NA
"6452","JPM366_EMBI366",2019-06-20,237,"",NA
"6453","JPM366_EMBI366",2019-06-21,236,"",NA
"6454","JPM366_EMBI366",2019-06-24,239,"",NA
"6455","JPM366_EMBI366",2019-06-25,243,"",NA
"6456","JPM366_EMBI366",2019-06-26,240,"",NA
"6457","JPM366_EMBI366",2019-06-27,242,"",NA
"6458","JPM366_EMBI366",2019-06-28,239,"",NA
"6459","JPM366_EMBI366",2019-07-01,234,"",NA
"6460","JPM366_EMBI366",2019-07-02,238,"",NA
"6461","JPM366_EMBI366",2019-07-03,238,"",NA
"6462","JPM366_EMBI366",2019-07-04,238,"",NA
"6463","JPM366_EMBI366",2019-07-05,233,"",NA
"6464","JPM366_EMBI366",2019-07-08,232,"",NA
